"MWG","NWG","KWG","MDIMC","NDIMC","MDIMA","NDIMB","KWI","VWM","VWN","STRM","STRN","SA","SB","Run"
128,128,32,8,32,8,16,2,2,2,0,0,1,1,202.9125
128,128,32,8,32,8,16,2,2,2,0,1,1,1,178.9025
128,128,32,8,32,8,16,2,2,2,1,0,1,1,151.8775
128,128,32,8,32,8,16,2,2,2,1,1,1,1,157.585
128,128,32,8,32,8,16,2,2,4,0,0,1,1,167.7975
128,128,32,8,32,8,16,2,2,4,0,1,1,1,170.3625
128,128,32,8,32,8,16,2,2,4,1,0,1,1,151.6225
128,128,32,8,32,8,16,2,2,4,1,1,1,1,155.3
128,128,32,8,32,8,16,2,4,1,0,0,1,1,192.6375
128,128,32,8,32,8,16,2,4,1,0,1,1,1,187.025
128,128,32,8,32,8,16,2,4,1,1,0,1,1,180.9475
128,128,32,8,32,8,16,2,4,1,1,1,1,1,176.6825
128,128,32,8,32,8,16,2,4,2,0,0,1,1,173.645
128,128,32,8,32,8,16,2,4,2,0,1,1,1,178.515
128,128,32,8,32,8,16,2,4,2,1,0,1,1,158.6175
128,128,32,8,32,8,16,2,4,2,1,1,1,1,166.7175
128,128,32,8,32,8,16,2,4,4,0,0,1,1,152.86
128,128,32,8,32,8,16,2,4,4,0,1,1,1,153.2425
128,128,32,8,32,8,16,2,4,4,1,0,1,1,145.6475
128,128,32,8,32,8,16,2,4,4,1,1,1,1,145.2375
128,128,32,8,32,8,16,2,8,1,0,0,1,1,171.5125
128,128,32,8,32,8,16,2,8,1,0,1,1,1,174.2025
128,128,32,8,32,8,16,2,8,1,1,0,1,1,176.9075
128,128,32,8,32,8,16,2,8,1,1,1,1,1,167.15
128,128,32,8,32,8,16,2,8,2,0,0,1,1,177.5775
128,128,32,8,32,8,16,2,8,2,0,1,1,1,157.025
128,128,32,8,32,8,16,2,8,2,1,0,1,1,170.735
128,128,32,8,32,8,16,2,8,2,1,1,1,1,152.3325
128,128,32,8,32,8,16,2,8,4,0,0,1,1,157.4975
128,128,32,8,32,8,16,2,8,4,0,1,1,1,155.78
128,128,32,8,32,8,16,2,8,4,1,0,1,1,154.605
128,128,32,8,32,8,16,2,8,4,1,1,1,1,157.1175
128,128,32,8,32,8,16,8,1,1,0,0,1,1,193.1675
128,128,32,8,32,8,16,8,1,1,0,1,1,1,187.755
128,128,32,8,32,8,16,8,1,1,1,0,1,1,238.31
128,128,32,8,32,8,16,8,1,1,1,1,1,1,244.2225
128,128,32,8,32,8,16,8,1,2,0,0,1,1,196.89
128,128,32,8,32,8,16,8,1,2,0,1,1,1,194.4075
128,128,32,8,32,8,16,8,1,2,1,0,1,1,288.2375
128,128,32,8,32,8,16,8,1,2,1,1,1,1,284.8
128,128,32,8,32,8,16,8,1,4,0,0,1,1,179.7275
128,128,32,8,32,8,16,8,1,4,0,1,1,1,180.4675
128,128,32,8,32,8,16,8,1,4,1,0,1,1,155.3375
128,128,32,8,32,8,16,8,1,4,1,1,1,1,152.7025
128,128,32,8,32,8,16,8,2,1,0,0,1,1,164.63
128,128,32,8,32,8,16,8,2,1,0,1,1,1,172.63
128,128,32,8,32,8,16,8,2,1,1,0,1,1,226.1125
128,128,32,8,32,8,16,8,2,1,1,1,1,1,204.98
128,128,32,8,32,8,16,8,2,2,0,0,1,1,174.305
128,128,32,8,32,8,16,8,2,2,0,1,1,1,170.4775
128,128,32,8,32,8,16,8,2,2,1,0,1,1,134.37
128,128,32,8,32,8,16,8,2,2,1,1,1,1,134.0175
128,128,32,8,32,8,16,8,2,4,0,0,1,1,173.0425
128,128,32,8,32,8,16,8,2,4,0,1,1,1,174.375
128,128,32,8,32,8,16,8,2,4,1,0,1,1,141.6675
128,128,32,8,32,8,16,8,2,4,1,1,1,1,142.5375
128,128,32,8,32,8,16,8,4,1,0,0,1,1,145.0375
128,128,32,8,32,8,16,8,4,1,0,1,1,1,149.9475
128,128,32,8,32,8,16,8,4,1,1,0,1,1,135.0225
128,128,32,8,32,8,16,8,4,1,1,1,1,1,141.155
128,128,32,8,32,8,16,8,4,2,0,0,1,1,146.285
128,128,32,8,32,8,16,8,4,2,0,1,1,1,140.585
128,128,32,8,32,8,16,8,4,2,1,0,1,1,140.71
128,128,32,8,32,8,16,8,4,2,1,1,1,1,135.0975
128,128,32,8,32,8,16,8,4,4,0,0,1,1,136.925
128,128,32,8,32,8,16,8,4,4,0,1,1,1,135.6825
128,128,32,8,32,8,16,8,4,4,1,0,1,1,130.28
128,128,32,8,32,8,16,8,4,4,1,1,1,1,129.4575
128,128,32,8,32,8,16,8,8,1,0,0,1,1,147.765
128,128,32,8,32,8,16,8,8,1,0,1,1,1,155.38
128,128,32,8,32,8,16,8,8,1,1,0,1,1,142.095
128,128,32,8,32,8,16,8,8,1,1,1,1,1,149.1475
128,128,32,8,32,8,16,8,8,2,0,0,1,1,149.5025
128,128,32,8,32,8,16,8,8,2,0,1,1,1,138.66
128,128,32,8,32,8,16,8,8,2,1,0,1,1,142.5625
128,128,32,8,32,8,16,8,8,2,1,1,1,1,133.365
128,128,32,8,32,8,16,8,8,4,0,0,1,1,141.1375
128,128,32,8,32,8,16,8,8,4,0,1,1,1,138.975
128,128,32,8,32,8,16,8,8,4,1,0,1,1,131.565
128,128,32,8,32,8,16,8,8,4,1,1,1,1,131.5875
128,128,32,8,32,8,32,2,1,1,0,0,1,1,213.475
128,128,32,8,32,8,32,2,1,1,0,1,1,1,242.06
128,128,32,8,32,8,32,2,1,1,1,0,1,1,207.8425
128,128,32,8,32,8,32,2,1,1,1,1,1,1,208.91
128,128,32,8,32,8,32,2,1,2,0,0,1,1,172.8175
128,128,32,8,32,8,32,2,1,2,0,1,1,1,175.0075
128,128,32,8,32,8,32,2,1,2,1,0,1,1,232.59
128,128,32,8,32,8,32,2,1,2,1,1,1,1,248.14
128,128,32,8,32,8,32,2,1,4,0,0,1,1,221.0125
128,128,32,8,32,8,32,2,1,4,0,1,1,1,220.9325
128,128,32,8,32,8,32,2,1,4,1,0,1,1,133.045
128,128,32,8,32,8,32,2,1,4,1,1,1,1,132.995
128,128,32,8,32,8,32,2,2,1,0,0,1,1,224.075
128,128,32,8,32,8,32,2,2,1,0,1,1,1,261.86
128,128,32,8,32,8,32,2,2,1,1,0,1,1,225.7025
128,128,32,8,32,8,32,2,2,1,1,1,1,1,225.1575
128,128,32,8,32,8,32,2,2,2,0,0,1,1,194.8375
128,128,32,8,32,8,32,2,2,2,0,1,1,1,175.4775
128,128,32,8,32,8,32,2,2,2,1,0,1,1,159.325
128,128,32,8,32,8,32,2,2,2,1,1,1,1,156.98
128,128,32,8,32,8,32,2,2,4,0,0,1,1,170.1275
128,128,32,8,32,8,32,2,2,4,0,1,1,1,170.115
128,128,32,8,32,8,32,2,2,4,1,0,1,1,151.8675
128,128,32,8,32,8,32,2,2,4,1,1,1,1,151.8525
128,128,32,8,32,8,32,2,4,1,0,0,1,1,185.645
128,128,32,8,32,8,32,2,4,1,0,1,1,1,193.18
128,128,32,8,32,8,32,2,4,1,1,0,1,1,178.9725
128,128,32,8,32,8,32,2,4,1,1,1,1,1,180.65
128,128,32,8,32,8,32,2,4,2,0,0,1,1,175.7775
128,128,32,8,32,8,32,2,4,2,0,1,1,1,174.9875
128,128,32,8,32,8,32,2,4,2,1,0,1,1,170.885
128,128,32,8,32,8,32,2,4,2,1,1,1,1,168.75
128,128,32,8,32,8,32,2,4,4,0,0,1,1,152.6325
128,128,32,8,32,8,32,2,4,4,0,1,1,1,152.6375
128,128,32,8,32,8,32,2,4,4,1,0,1,1,146.3075
128,128,32,8,32,8,32,2,4,4,1,1,1,1,146.35
128,128,32,8,32,8,32,2,8,1,0,0,1,1,164.705
128,128,32,8,32,8,32,2,8,1,0,1,1,1,172.04
128,128,32,8,32,8,32,2,8,1,1,0,1,1,175.7125
128,128,32,8,32,8,32,2,8,1,1,1,1,1,170.2275
128,128,32,8,32,8,32,2,8,2,0,0,1,1,168.94
128,128,32,8,32,8,32,2,8,2,0,1,1,1,153.5325
128,128,32,8,32,8,32,2,8,2,1,0,1,1,164.53
128,128,32,8,32,8,32,2,8,2,1,1,1,1,154.8475
128,128,32,8,32,8,32,2,8,4,0,0,1,1,157.895
128,128,32,8,32,8,32,2,8,4,0,1,1,1,157.8825
128,128,32,8,32,8,32,2,8,4,1,0,1,1,158.4025
128,128,32,8,32,8,32,2,8,4,1,1,1,1,158.4
128,128,32,8,32,8,32,8,1,1,0,0,1,1,188.875
128,128,32,8,32,8,32,8,1,1,0,1,1,1,188.2775
128,128,32,8,32,8,32,8,1,1,1,0,1,1,233.5425
128,128,32,8,32,8,32,8,1,1,1,1,1,1,243.405
128,128,32,8,32,8,32,8,1,2,0,0,1,1,193.87
128,128,32,8,32,8,32,8,1,2,0,1,1,1,193.0925
128,128,32,8,32,8,32,8,1,2,1,0,1,1,286.805
128,128,32,8,32,8,32,8,1,2,1,1,1,1,285.84
128,128,32,8,32,8,32,8,1,4,0,0,1,1,180.995
128,128,32,8,32,8,32,8,1,4,0,1,1,1,180.98
128,128,32,8,32,8,32,8,1,4,1,0,1,1,152.415
128,128,32,8,32,8,32,8,1,4,1,1,1,1,152.3775
128,128,32,8,32,8,32,8,2,1,0,0,1,1,159.35
128,128,32,8,32,8,32,8,2,1,0,1,1,1,167.355
128,128,32,8,32,8,32,8,2,1,1,0,1,1,220.1225
128,128,32,8,32,8,32,8,2,1,1,1,1,1,205.115
128,128,32,8,32,8,32,8,2,2,0,0,1,1,170.255
128,128,32,8,32,8,32,8,2,2,0,1,1,1,170.735
128,128,32,8,32,8,32,8,2,2,1,0,1,1,135.835
128,128,32,8,32,8,32,8,2,2,1,1,1,1,132.8525
128,128,32,8,32,8,32,8,2,4,0,0,1,1,173.055
128,128,32,8,32,8,32,8,2,4,0,1,1,1,173.07
128,128,32,8,32,8,32,8,2,4,1,0,1,1,144.51
128,128,32,8,32,8,32,8,2,4,1,1,1,1,144.4875
128,128,32,8,32,8,32,8,4,1,0,0,1,1,141.8925
128,128,32,8,32,8,32,8,4,1,0,1,1,1,147.68
128,128,32,8,32,8,32,8,4,1,1,0,1,1,126.23
128,128,32,8,32,8,32,8,4,1,1,1,1,1,140.1875
128,128,32,8,32,8,32,8,4,2,0,0,1,1,145.7075
128,128,32,8,32,8,32,8,4,2,0,1,1,1,138.865
128,128,32,8,32,8,32,8,4,2,1,0,1,1,131.24
128,128,32,8,32,8,32,8,4,2,1,1,1,1,131.695
128,128,32,8,32,8,32,8,4,4,0,0,1,1,135.33
128,128,32,8,32,8,32,8,4,4,0,1,1,1,135.315
128,128,32,8,32,8,32,8,4,4,1,0,1,1,127.6575
128,128,32,8,32,8,32,8,4,4,1,1,1,1,127.655
128,128,32,8,32,8,32,8,8,1,0,0,1,1,139.845
128,128,32,8,32,8,32,8,8,1,0,1,1,1,152.37
128,128,32,8,32,8,32,8,8,1,1,0,1,1,138.32
128,128,32,8,32,8,32,8,8,1,1,1,1,1,148.99
128,128,32,8,32,8,32,8,8,2,0,0,1,1,144.2425
128,128,32,8,32,8,32,8,8,2,0,1,1,1,137.525
128,128,32,8,32,8,32,8,8,2,1,0,1,1,142.0425
128,128,32,8,32,8,32,8,8,2,1,1,1,1,132.7375
128,128,32,8,32,8,32,8,8,4,0,0,1,1,141.76
128,128,32,8,32,8,32,8,8,4,0,1,1,1,141.76
128,128,32,8,32,8,32,8,8,4,1,0,1,1,129.9825
128,128,32,8,32,8,32,8,8,4,1,1,1,1,129.97
128,128,32,8,32,16,8,2,1,1,0,0,1,1,209.4425
128,128,32,8,32,16,8,2,1,1,0,1,1,1,231.115
128,128,32,8,32,16,8,2,1,1,1,0,1,1,213.435
128,128,32,8,32,16,8,2,1,1,1,1,1,1,205.2
128,128,32,8,32,16,8,2,1,2,0,0,1,1,175.5975
128,128,32,8,32,16,8,2,1,2,0,1,1,1,166.15
128,128,32,8,32,16,8,2,1,2,1,0,1,1,222.695
128,128,32,8,32,16,8,2,1,2,1,1,1,1,213.4975
128,128,32,8,32,16,8,2,1,4,0,0,1,1,234.2975
128,128,32,8,32,16,8,2,1,4,0,1,1,1,227.695
128,128,32,8,32,16,8,2,1,4,1,0,1,1,130.825
128,128,32,8,32,16,8,2,1,4,1,1,1,1,125.045
128,128,32,8,32,16,8,2,2,1,0,0,1,1,243.9175
128,128,32,8,32,16,8,2,2,1,0,1,1,1,256.86
128,128,32,8,32,16,8,2,2,1,1,0,1,1,236.075
128,128,32,8,32,16,8,2,2,1,1,1,1,1,227.635
128,128,32,8,32,16,8,2,2,2,0,0,1,1,194.43
128,128,32,8,32,16,8,2,2,2,0,1,1,1,167.045
128,128,32,8,32,16,8,2,2,2,1,0,1,1,158.1575
128,128,32,8,32,16,8,2,2,2,1,1,1,1,158.175
128,128,32,8,32,16,8,2,2,4,0,0,1,1,171.2025
128,128,32,8,32,16,8,2,2,4,0,1,1,1,165.08
128,128,32,8,32,16,8,2,2,4,1,0,1,1,152.4125
128,128,32,8,32,16,8,2,2,4,1,1,1,1,154.1225
128,128,32,8,32,16,8,2,4,1,0,0,1,1,172.715
128,128,32,8,32,16,8,2,4,1,0,1,1,1,202.14
128,128,32,8,32,16,8,2,4,1,1,0,1,1,168.5
128,128,32,8,32,16,8,2,4,1,1,1,1,1,192.0575
128,128,32,8,32,16,8,2,4,2,0,0,1,1,177.09
128,128,32,8,32,16,8,2,4,2,0,1,1,1,178.9425
128,128,32,8,32,16,8,2,4,2,1,0,1,1,170.2325
128,128,32,8,32,16,8,2,4,2,1,1,1,1,172.745
128,128,32,8,32,16,8,2,4,4,0,0,1,1,156.54
128,128,32,8,32,16,8,2,4,4,0,1,1,1,155.905
128,128,32,8,32,16,8,2,4,4,1,0,1,1,151.1375
128,128,32,8,32,16,8,2,4,4,1,1,1,1,149.9075
128,128,32,8,32,16,8,2,8,1,0,0,1,1,163.405
128,128,32,8,32,16,8,2,8,1,0,1,1,1,175.3325
128,128,32,8,32,16,8,2,8,1,1,0,1,1,180.94
128,128,32,8,32,16,8,2,8,1,1,1,1,1,167.6325
128,128,32,8,32,16,8,2,8,2,0,0,1,1,178.0225
128,128,32,8,32,16,8,2,8,2,0,1,1,1,153.7525
128,128,32,8,32,16,8,2,8,2,1,0,1,1,168.49
128,128,32,8,32,16,8,2,8,2,1,1,1,1,152.225
128,128,32,8,32,16,8,2,8,4,0,0,1,1,156.3625
128,128,32,8,32,16,8,2,8,4,0,1,1,1,153.655
128,128,32,8,32,16,8,2,8,4,1,0,1,1,156.4525
128,128,32,8,32,16,8,2,8,4,1,1,1,1,157.785
128,128,32,8,32,16,8,8,1,1,0,0,1,1,192.4925
128,128,32,8,32,16,8,8,1,1,0,1,1,1,190.6875
128,128,32,8,32,16,8,8,1,1,1,0,1,1,243.5025
128,128,32,8,32,16,8,8,1,1,1,1,1,1,244.2525
128,128,32,8,32,16,8,8,1,2,0,0,1,1,183.785
128,128,32,8,32,16,8,8,1,2,0,1,1,1,179.145
128,128,32,8,32,16,8,8,1,2,1,0,1,1,290.53
128,128,32,8,32,16,8,8,1,2,1,1,1,1,281.5825
128,128,32,8,32,16,8,8,1,4,0,0,1,1,172.7675
128,128,32,8,32,16,8,8,1,4,0,1,1,1,172.045
128,128,32,8,32,16,8,8,1,4,1,0,1,1,114.845
128,128,32,8,32,16,8,8,1,4,1,1,1,1,115.3675
128,128,32,8,32,16,8,8,2,1,0,0,1,1,173.49
128,128,32,8,32,16,8,8,2,1,0,1,1,1,171.74
128,128,32,8,32,16,8,8,2,1,1,0,1,1,226.8775
128,128,32,8,32,16,8,8,2,1,1,1,1,1,199.645
128,128,32,8,32,16,8,8,2,2,0,0,1,1,171.9375
128,128,32,8,32,16,8,8,2,2,0,1,1,1,166.8275
128,128,32,8,32,16,8,8,2,2,1,0,1,1,133.0025
128,128,32,8,32,16,8,8,2,2,1,1,1,1,130.1425
128,128,32,8,32,16,8,8,2,4,0,0,1,1,173.545
128,128,32,8,32,16,8,8,2,4,0,1,1,1,169.305
128,128,32,8,32,16,8,8,2,4,1,0,1,1,143.1975
128,128,32,8,32,16,8,8,2,4,1,1,1,1,140.3375
128,128,32,8,32,16,8,8,4,1,0,0,1,1,149.9
128,128,32,8,32,16,8,8,4,1,0,1,1,1,156.8225
128,128,32,8,32,16,8,8,4,1,1,0,1,1,144.16
128,128,32,8,32,16,8,8,4,1,1,1,1,1,140.2525
128,128,32,8,32,16,8,8,4,2,0,0,1,1,146.445
128,128,32,8,32,16,8,8,4,2,0,1,1,1,145.525
128,128,32,8,32,16,8,8,4,2,1,0,1,1,138.6925
128,128,32,8,32,16,8,8,4,2,1,1,1,1,143.21
128,128,32,8,32,16,8,8,4,4,0,0,1,1,140.3875
128,128,32,8,32,16,8,8,4,4,0,1,1,1,139.855
128,128,32,8,32,16,8,8,4,4,1,0,1,1,134.1175
128,128,32,8,32,16,8,8,4,4,1,1,1,1,130.835
128,128,32,8,32,16,8,8,8,1,0,0,1,1,150.3325
128,128,32,8,32,16,8,8,8,1,0,1,1,1,154.0775
128,128,32,8,32,16,8,8,8,1,1,0,1,1,143.6925
128,128,32,8,32,16,8,8,8,1,1,1,1,1,152.145
128,128,32,8,32,16,8,8,8,2,0,0,1,1,149.455
128,128,32,8,32,16,8,8,8,2,0,1,1,1,138.8225
128,128,32,8,32,16,8,8,8,2,1,0,1,1,143.4
128,128,32,8,32,16,8,8,8,2,1,1,1,1,135.3075
128,128,32,8,32,16,8,8,8,4,0,0,1,1,143.42
128,128,32,8,32,16,8,8,8,4,0,1,1,1,138.42
128,128,32,8,32,16,8,8,8,4,1,0,1,1,135.07
128,128,32,8,32,16,8,8,8,4,1,1,1,1,130.1225
128,128,32,8,32,16,16,2,1,1,0,0,1,1,184.8925
128,128,32,8,32,16,16,2,1,1,0,1,1,1,218.465
128,128,32,8,32,16,16,2,1,1,1,0,1,1,185.81
128,128,32,8,32,16,16,2,1,1,1,1,1,1,220.57
128,128,32,8,32,16,16,2,1,2,0,0,1,1,215.4325
128,128,32,8,32,16,16,2,1,2,0,1,1,1,211.66
128,128,32,8,32,16,16,2,1,2,1,0,1,1,218.76
128,128,32,8,32,16,16,2,1,2,1,1,1,1,209.2075
128,128,32,8,32,16,16,2,1,4,0,0,1,1,198.15
128,128,32,8,32,16,16,2,1,4,0,1,1,1,201.135
128,128,32,8,32,16,16,2,1,4,1,0,1,1,128.43
128,128,32,8,32,16,16,2,1,4,1,1,1,1,125.5525
128,128,32,8,32,16,16,2,2,1,0,0,1,1,246.38
128,128,32,8,32,16,16,2,2,1,0,1,1,1,237.3775
128,128,32,8,32,16,16,2,2,1,1,0,1,1,245.8425
128,128,32,8,32,16,16,2,2,1,1,1,1,1,216.9525
128,128,32,8,32,16,16,2,2,2,0,0,1,1,192.245
128,128,32,8,32,16,16,2,2,2,0,1,1,1,181.145
128,128,32,8,32,16,16,2,2,2,1,0,1,1,153
128,128,32,8,32,16,16,2,2,2,1,1,1,1,156.7025
128,128,32,8,32,16,16,2,2,4,0,0,1,1,171.3525
128,128,32,8,32,16,16,2,2,4,0,1,1,1,167.46
128,128,32,8,32,16,16,2,2,4,1,0,1,1,152.27
128,128,32,8,32,16,16,2,2,4,1,1,1,1,152.76
128,128,32,8,32,16,16,2,4,1,0,0,1,1,172.115
128,128,32,8,32,16,16,2,4,1,0,1,1,1,178.6725
128,128,32,8,32,16,16,2,4,1,1,0,1,1,170.86
128,128,32,8,32,16,16,2,4,1,1,1,1,1,170.165
128,128,32,8,32,16,16,2,4,2,0,0,1,1,172.2675
128,128,32,8,32,16,16,2,4,2,0,1,1,1,164.19
128,128,32,8,32,16,16,2,4,2,1,0,1,1,165.7925
128,128,32,8,32,16,16,2,4,2,1,1,1,1,172.785
128,128,32,8,32,16,16,2,4,4,0,0,1,1,152.545
128,128,32,8,32,16,16,2,4,4,0,1,1,1,167.935
128,128,32,8,32,16,16,2,4,4,1,0,1,1,163.9575
128,128,32,8,32,16,16,2,4,4,1,1,1,1,145.29
128,128,32,8,32,16,16,2,8,1,0,0,1,1,164.765
128,128,32,8,32,16,16,2,8,1,0,1,1,1,170.4
128,128,32,8,32,16,16,2,8,1,1,0,1,1,177.585
128,128,32,8,32,16,16,2,8,1,1,1,1,1,169.6325
128,128,32,8,32,16,16,2,8,2,0,0,1,1,166.785
128,128,32,8,32,16,16,2,8,2,0,1,1,1,152.725
128,128,32,8,32,16,16,2,8,2,1,0,1,1,172.2125
128,128,32,8,32,16,16,2,8,2,1,1,1,1,148.665
128,128,32,8,32,16,16,2,8,4,0,0,1,1,156.875
128,128,32,8,32,16,16,2,8,4,0,1,1,1,153.4375
128,128,32,8,32,16,16,2,8,4,1,0,1,1,153.7875
128,128,32,8,32,16,16,2,8,4,1,1,1,1,157.97
128,128,32,8,32,16,16,8,1,1,0,0,1,1,193.0425
128,128,32,8,32,16,16,8,1,1,0,1,1,1,183.0725
128,128,32,8,32,16,16,8,1,1,1,0,1,1,239.2675
128,128,32,8,32,16,16,8,1,1,1,1,1,1,258.085
128,128,32,8,32,16,16,8,1,2,0,0,1,1,183.3025
128,128,32,8,32,16,16,8,1,2,0,1,1,1,180.085
128,128,32,8,32,16,16,8,1,2,1,0,1,1,287.2525
128,128,32,8,32,16,16,8,1,2,1,1,1,1,283.4625
128,128,32,8,32,16,16,8,1,4,0,0,1,1,172.6
128,128,32,8,32,16,16,8,1,4,0,1,1,1,170.1225
128,128,32,8,32,16,16,8,1,4,1,0,1,1,116.455
128,128,32,8,32,16,16,8,1,4,1,1,1,1,116.745
128,128,32,8,32,16,16,8,2,1,0,0,1,1,163.5075
128,128,32,8,32,16,16,8,2,1,0,1,1,1,162.9275
128,128,32,8,32,16,16,8,2,1,1,0,1,1,221.165
128,128,32,8,32,16,16,8,2,1,1,1,1,1,204.04
128,128,32,8,32,16,16,8,2,2,0,0,1,1,170.065
128,128,32,8,32,16,16,8,2,2,0,1,1,1,168.1475
128,128,32,8,32,16,16,8,2,2,1,0,1,1,134.0925
128,128,32,8,32,16,16,8,2,2,1,1,1,1,129.5925
128,128,32,8,32,16,16,8,2,4,0,0,1,1,159.3575
128,128,32,8,32,16,16,8,2,4,0,1,1,1,157.745
128,128,32,8,32,16,16,8,2,4,1,0,1,1,140.205
128,128,32,8,32,16,16,8,2,4,1,1,1,1,141.56
128,128,32,8,32,16,16,8,4,1,0,0,1,1,142.1175
128,128,32,8,32,16,16,8,4,1,0,1,1,1,155.6
128,128,32,8,32,16,16,8,4,1,1,0,1,1,140.7575
128,128,32,8,32,16,16,8,4,1,1,1,1,1,138.985
128,128,32,8,32,16,16,8,4,2,0,0,1,1,139.085
128,128,32,8,32,16,16,8,4,2,0,1,1,1,147.825
128,128,32,8,32,16,16,8,4,2,1,0,1,1,128.215
128,128,32,8,32,16,16,8,4,2,1,1,1,1,137.915
128,128,32,8,32,16,16,8,4,4,0,0,1,1,134.5075
128,128,32,8,32,16,16,8,4,4,0,1,1,1,140.26
128,128,32,8,32,16,16,8,4,4,1,0,1,1,130.695
128,128,32,8,32,16,16,8,4,4,1,1,1,1,128.935
128,128,32,8,32,16,16,8,8,1,0,0,1,1,146.7325
128,128,32,8,32,16,16,8,8,1,0,1,1,1,151.4625
128,128,32,8,32,16,16,8,8,1,1,0,1,1,142.095
128,128,32,8,32,16,16,8,8,1,1,1,1,1,149.3
128,128,32,8,32,16,16,8,8,2,0,0,1,1,148.8225
128,128,32,8,32,16,16,8,8,2,0,1,1,1,136.18
128,128,32,8,32,16,16,8,8,2,1,0,1,1,142.6975
128,128,32,8,32,16,16,8,8,2,1,1,1,1,133.69
128,128,32,8,32,16,16,8,8,4,0,0,1,1,139.3325
128,128,32,8,32,16,16,8,8,4,0,1,1,1,141.26
128,128,32,8,32,16,16,8,8,4,1,0,1,1,132.3025
128,128,32,8,32,16,16,8,8,4,1,1,1,1,129.5375
128,128,32,8,32,16,32,2,1,1,0,0,1,1,177.74
128,128,32,8,32,16,32,2,1,1,0,1,1,1,211.265
128,128,32,8,32,16,32,2,1,1,1,0,1,1,174.37
128,128,32,8,32,16,32,2,1,1,1,1,1,1,219.51
128,128,32,8,32,16,32,2,1,2,0,0,1,1,165.5725
128,128,32,8,32,16,32,2,1,2,0,1,1,1,164.4425
128,128,32,8,32,16,32,2,1,2,1,0,1,1,214.1725
128,128,32,8,32,16,32,2,1,2,1,1,1,1,212.635
128,128,32,8,32,16,32,2,1,4,0,0,1,1,228.6825
128,128,32,8,32,16,32,2,1,4,0,1,1,1,228.6825
128,128,32,8,32,16,32,2,1,4,1,0,1,1,128.6175
128,128,32,8,32,16,32,2,1,4,1,1,1,1,128.595
128,128,32,8,32,16,32,2,2,1,0,0,1,1,240.1675
128,128,32,8,32,16,32,2,2,1,0,1,1,1,254.295
128,128,32,8,32,16,32,2,2,1,1,0,1,1,222.4725
128,128,32,8,32,16,32,2,2,1,1,1,1,1,225.7825
128,128,32,8,32,16,32,2,2,2,0,0,1,1,185.975
128,128,32,8,32,16,32,2,2,2,0,1,1,1,170.6775
128,128,32,8,32,16,32,2,2,2,1,0,1,1,151.9525
128,128,32,8,32,16,32,2,2,2,1,1,1,1,161.71
128,128,32,8,32,16,32,2,2,4,0,0,1,1,169.595
128,128,32,8,32,16,32,2,2,4,0,1,1,1,169.59
128,128,32,8,32,16,32,2,2,4,1,0,1,1,150.79
128,128,32,8,32,16,32,2,2,4,1,1,1,1,150.52
128,128,32,8,32,16,32,2,4,1,0,0,1,1,157.265
128,128,32,8,32,16,32,2,4,1,0,1,1,1,175.9925
128,128,32,8,32,16,32,2,4,1,1,0,1,1,156.8075
128,128,32,8,32,16,32,2,4,1,1,1,1,1,168.05
128,128,32,8,32,16,32,2,4,2,0,0,1,1,171.7725
128,128,32,8,32,16,32,2,4,2,0,1,1,1,173.595
128,128,32,8,32,16,32,2,4,2,1,0,1,1,166.655
128,128,32,8,32,16,32,2,4,2,1,1,1,1,172.8475
128,128,32,8,32,16,32,2,4,4,0,0,1,1,154.8375
128,128,32,8,32,16,32,2,4,4,0,1,1,1,154.8625
128,128,32,8,32,16,32,2,4,4,1,0,1,1,148.3075
128,128,32,8,32,16,32,2,4,4,1,1,1,1,148.2725
128,128,32,8,32,16,32,2,8,1,0,0,1,1,158.7725
128,128,32,8,32,16,32,2,8,1,0,1,1,1,170.2925
128,128,32,8,32,16,32,2,8,1,1,0,1,1,177.3125
128,128,32,8,32,16,32,2,8,1,1,1,1,1,167.1675
128,128,32,8,32,16,32,2,8,2,0,0,1,1,175.6475
128,128,32,8,32,16,32,2,8,2,0,1,1,1,153.6825
128,128,32,8,32,16,32,2,8,2,1,0,1,1,167.9925
128,128,32,8,32,16,32,2,8,2,1,1,1,1,151.055
128,128,32,8,32,16,32,2,8,4,0,0,1,1,156.8325
128,128,32,8,32,16,32,2,8,4,0,1,1,1,156.81
128,128,32,8,32,16,32,2,8,4,1,0,1,1,153.4325
128,128,32,8,32,16,32,2,8,4,1,1,1,1,153.4275
128,128,32,8,32,16,32,8,1,1,0,0,1,1,189.0625
128,128,32,8,32,16,32,8,1,1,0,1,1,1,184.6675
128,128,32,8,32,16,32,8,1,1,1,0,1,1,244.05
128,128,32,8,32,16,32,8,1,1,1,1,1,1,242.03
128,128,32,8,32,16,32,8,1,2,0,0,1,1,181.3575
128,128,32,8,32,16,32,8,1,2,0,1,1,1,179.6425
128,128,32,8,32,16,32,8,1,2,1,0,1,1,280.9175
128,128,32,8,32,16,32,8,1,2,1,1,1,1,281.93
128,128,32,8,32,16,32,8,1,4,0,0,1,1,172.505
128,128,32,8,32,16,32,8,1,4,0,1,1,1,172.4775
128,128,32,8,32,16,32,8,1,4,1,0,1,1,115.005
128,128,32,8,32,16,32,8,1,4,1,1,1,1,115.0275
128,128,32,8,32,16,32,8,2,1,0,0,1,1,158.77
